Bug ID,Bigrams
532432.0,"['sdk ide', 'also shown', 'eclipse r', 'eclipse sdk', 'launched eclipse']"
532492.0,"['constants os', 'bootloader constants', 'java version', 'version java', 'shift g']"
532685.0,"['internal di', 'core di', 'details date', 'nl ko', 'package jee']"
532843.0,"['corporation bootloader', 'oracle corporation', 'os ws', 'ws nl', 'reflect invoke']"
532901.0,"['search matching', 'indexer crash', 'jobs error', 'index query', 'plugins org']"
532927.0,"['eclipse pde', 'jobs worker', 'pde api', 'baseline used', 'os arch']"
533250.0,"['problems occurred', 'detach missing', 'jdt integration', 'integration build', 'missing parenthesis']"
533615.0,"['term term', 'term new', 'new term', 'term try', 'throw new']"
533794.0,"['workbench swt', 'swt widgets', 'swt custom', 'lang reflect', 'jface util']"
534081.0,"['tree element', 'tree getdata', 'java application', 'bin java', 'home bin']"
534227.0,"['toolbar getitem', 'sun reflect', 'widgets toolbar', 'ui internal', 'events ui']"
534283.0,"['gradle project', 'compiles fine', 'compiler lookup', 'javac steps', 'code compiles']"
534358.0,"['false always', 'proposal would', 'void remove', 'protected void', 'method protected']"
534572.0,"['modules javafx', 'simple javafx', 'module javafx', 'benötigte javafx', 'javafx runtime']"
535164.0,"['two observed', 'user abstract', 'editor none', 'subclassing task', 'classes task']"
535240.0,"['use maven', 'project use', 'first problem', 'see two', 'module exporting']"
535241.0,"['requires transitive', 'pom xml', 'editor eg', 'eclipse feature', 'missed something']"
535528.0,"['working fine', 'epp package', 'core runtime', 'core databinding', 'created attachment']"
536136.0,"['line arguments', 'epp package', 'arguments product', 'arguments os', 'framework arguments']"
536167.0,"['index file', 'exception org', 'open anymore', 'core di', 'file users']"
536219.0,"['bar also', 'unusable also', 'like navigate', 'also note', 'items like']"
536273.0,"['info class', 'class even', 'java ee', 'eclipse eclipse', 'code select']"
536419.0,"['jface wizard', 'wizard menu', 'handlers wizard', 'target wizard', 'cast exception']"
536516.0,"['constants os', 'product command', 'command line', 'product data', 'framework util']"
536663.0,"['software ubuntu', 'parts even', 'dpi scaling', 'install eclipse', 'eclipse actual']"
536764.0,"['java lang', 'dialog close', 'top right', 'dialog lambda', 'x button']"
536824.0,"['core runtime', 'core commands', 'core contexts', 'click help', 'net uri']"
536905.0,"['lang reflect', 'lang thread', 'nid runnable', 'java lang', 'complete stacktrace']"
537042.0,"['widgets widget', 'widgets display', 'jface util', 'swt widgets', 'jface viewers']"
537049.0,"['file viewer', 'class file', 'given input', 'product exception', 'us framework']"
537085.0,"['java lang', 'java version', 'version java', 'lang reflect', 'lang illegal']"
537123.0,"['looks like', 'ix experiencing', 'users ix', 'subsequent reads', 'user experience']"
537494.0,"['product exception', 'trace java', 'java product', 'product command', 'internal hooks']"
537495.0,"['eclipse epp', 'app eclipse', 'eclipse equinox', 'adaptor eclipse', 'org eclipse']"
537509.0,"['warnings like', 'php internal', 'eclipse php', 'internal events', 'resources workspace']"
537567.0,"['eclipse install', 'swt widgets', 'eclipse swt', 'install add', 'second addition']"
537704.0,"['widgets widget', 'sun reflect', 'internal handlers', 'equinox launcher', 'renderers swt']"
537717.0,"['internal adaptor', 'ide application', 'runtime adaptor', 'internal mpc', 'main invoke']"
537743.0,"['core contexts', 'exception stack', 'stack org', 'internal mpc', 'mpc ui']"
537746.0,"['jobs worker', 'data visit', 'worker run', 'data thank', 'collected data']"
537760.0,"['reflect invoke', 'git config', 'core commands', 'previous command', 'reflect method']"
537831.0,"['vanilla gnome', 'commit text', 'default dark', 'picture attached', 'using vanilla']"
537851.0,"['build path', 'path libraries', 'java build', 'fixture jars', 'code breaks']"
538224.0,"['java lang', 'suite protect', 'protect suite', 'container expected', 'expected null']"
538231.0,"['part org', 'internal workbench', 'org eclipse', 'ui internal', 'swt part']"
538445.0,"['analyser immediately', 'c project', 'suit different', 'index whenever', 'header file']"
538805.0,"['save could', 'text editor', 'started additional', 'mount point', 'multiple times']"
538955.0,"['certificate authority', 'eclipse match', 'restarted cn', 'mine bare', 'secure certificate']"
538966.0,"['base error', 'help base', 'eclipse help', 'search indexing', 'thread run']"
539000.0,"['classes execute', 'public class', 'class method', 'multiple junit', 'test classes']"
539194.0,"['plugin natural', 'clicking ok', 'ide ui', 'ok button', 'adding editors']"
539578.0,"['core builder', 'running spring', 'internal core', 'lookup lookup', 'jdt builder']"
539902.0,"['action chmod', 'installer version', 'equinox engine', 'problems occurred', 'ui wizards']"
540043.0,"['junit runner', 'runner junit', 'runner schedule', 'non private', 'private non']"
540044.0,"['core runtime', 'core builder', 'running builds', 'following stack', 'events build']"
540316.0,"['please notice', 'occured see', 'error occured', 'small git', 'instance data']"
540400.0,"['command line', 'eclipse epp', 'line arguments', 'eclipse jdt', 'eclipse core']"
540407.0,"['created attachment', 'eclipse using', 'using assertion', 'assertion mechanisms', 'util arraylist']"
540463.0,"['impl start', 'impl activate', 'transaction impl', 'impl transaction', 'core contexts']"
540479.0,"['framework equinox', 'jgit lfs', 'id os', 'os linux', 'egit feature']"
540497.0,"['ui views', 'move blocking', 'jobs remove', 'ui css', 'jdt core']"
540753.0,"['org eclipse', 'eclipse swt', 'backend org', 'right change', 'broken hovering']"
540888.0,"['invoking code', 'vendor oracle', 'oracle corporation', 'eclipse ui', 'ui texteditor']"
541289.0,"['problems occurred', 'org eclipse', 'contexts eclipse', 'views console', 'part invalidate']"
541569.0,"['us command', 'feed feed', 'core jobs', 'core internal', 'org eclipse']"
541591.0,"['assists stack', 'jdt internal', 'quick assists', 'processing quick', 'eclipse jdt']"
541771.0,"['daemon prio', 'prio tid', 'jface text', 'eclipse ide', 'java lang']"
542426.0,"['configuration org', 'eclipse configuration', 'example instead', 'undefined symbol', 'get type']"
542584.0,"['latest data', 'following problem', 'view create', 'core di', 'jface action']"
542585.0,"['jface org', 'bundles org', 'eclipse jface', 'message java', 'execute bundles']"
542586.0,"['compatibility compatibility', 'org eclipse', 'bundles org', 'eclipse swt', 'di org']"
542587.0,"['method invoke', 'reflect method', 'eclipse core', 'friendly reports', 'following problem']"
542590.0,"['view model', 'model internal', 'renderer convert', 'reporting message', 'spi core']"
542591.0,"['report reports', 'synthetic stack', 'common report', 'logged without', 'realm exec']"
542592.0,"['renderer convert', 'renderer gettext', 'renderer render', 'swt renderer', 'common report']"
542594.0,"['emf ecore', 'preview common', 'common preview', 'ecore impl', 'following problem']"
542595.0,"['view internal', 'view access', 'ui internal', 'view spi', 'following problem']"
542596.0,"['spi core', 'ecore impl', 'impl activate', 'core runtime', 'view spi']"
542598.0,"['jdt core', 'core jobs', 'core util', 'core workspace', 'eclipse jdt']"
542600.0,"['refresh gradle', 'gradle project', 'data thank', 'eclipse core', 'core util']"
542601.0,"['operating systems', 'longer anonymous', 'eclipse jdt', 'systems linux', 'jdt internal']"
542602.0,"['invoke invoke', 'eclipse jdt', 'systems linux', 'eclipse core', 'latest data']"
542603.0,"['systems linux', 'operating systems', 'internal jobs', 'reporter left', 'internal resources']"
542604.0,"['internal resources', 'reports inbox', 'core resources', 'internal core', 'core internal']"
542605.0,"['reported via', 'jobs worker', 'refresh gradle', 'project action', 'automated error']"
542944.0,"['eclipse epp', 'java lang', 'epp package', 'lang nullpointerexception', 'corporation bootloader']"
542951.0,"['dialog messages', 'explorer set', 'project presentation', 'worker run', 'events resource']"
543032.0,"['event event', 'unhandled event', 'message unhandled', 'events event', 'event loop']"
543100.0,"['module project', 'blocks everything', 'clean project', 'project consists', 'log file']"
543308.0,"['execution execution', 'reselect gridlayout', 'internal error', 'display run', 'internal core']"
543309.0,"['anymore although', 'internal error', 'swt widgets', 'widgets display', 'org eclipse']"
543310.0,"['method invoke', 'org jface', 'internal app', 'photon recently', 'stays empty']"
543329.0,"['dump size', 'jdt internal', 'eclipse jdt', 'ast found', 'ui ast']"
543556.0,"['epp internal', 'ui wizards', 'eclipse epp', 'search tab', 'java lang']"
543646.0,"['following error', 'source source', 'formatter format', 'core dom', 'dom block']"
543648.0,"['mac osx', 'os mac', 'cocoa mac', 'osx jface', 'desktop application']"
544023.0,"['repo omni', 'projects except', 'omni test', 'always trigger', 'omni util']"
544100.0,"['seem right', 'quotes since', 'truly logged', 'confusing since', 'sill logged']"
544208.0,"['widgets display', 'ui progress', 'progress ui', 'workspace almost', 'switch repos']"
544212.0,"['org eclipse', 'eclipse ui', 'ui workbench']"
544607.0,"['path classpath', 'build path', 'using eclipse', 'eclipse running', 'editor gives']"
544699.0,"['following stack', 'preference enabled', 'eclipse operations', 'eclipse jface', 'eclipse swt']"
544712.0,"['another source', 'error always', 'build works', 'always occurred', 'maven build']"
544718.0,"['menu item', 'menu org', 'observable realm', 'perspective menu', 'equinox launcher']"
544885.0,"['classes exceeds', 'classes add', 'b add', 'add b', 'something like']"
544896.0,"['message sample', 'ui freeze', 'stack stack', 'zipfile init', 'message ui']"
545054.0,"['missing type', 'files tooltip', 'internal model', 'model api', 'class files']"
545238.0,"['may need', 'parser registration', 'without ui', 'rcp without', 'emf ecore']"
545272.0,"['specifically triggers', 'widgets display', 'java base', 'base java', 'ide application']"
545295.0,"['reproduced also', 'cell coloring', 'rcp app', 'attachment cell', 'jar org']"
545310.0,"['api part', 'swt part', 'edit api', 'api figure', 'part paint']"
545445.0,"['de de', 'eclipse jface', 'jface operation', 'jface commands', 'widgets display']"
545525.0,"['switch case', 'main new', 'foo switch', 'void main', 'new foo']"
545618.0,"['loop exception', 'bootloader constants', 'ui error', 'constants os', 'following error']"
545709.0,"['build id', 'finds none', 'irrelevant lines', 'version build', 'strangely removing']"
545765.0,"['following exception', 'title could', 'jdt internal', 'internal runner', 'internal junit']"
545821.0,"['lambda plugin', 'cli check', 'widget check', 'hierarchy option', 'view opens']"
545838.0,"['new system', 'println system', 'find exact', 'past eclipse', 'build id']"
545879.0,"['run takes', 'worked well', 'java lang', 'several libraries', 'lang nullpointerexception']"
545895.0,"['details date', 'compiler compiler', 'compiler compile', 'compiler lookup', 'core session']"
545896.0,"['ws nl', 'profile click', 'bootloader constants', 'nl en', 'click edit']"
546092.0,"['jface text', 'session data', 'date wed', 'two javascript', 'text position']"
546261.0,"['system variable', 'bin path', 'problem exist', 'java project', 'command prompt']"
546536.0,"['unhandled event', 'product unhandled', 'event loop', 'first time', 'loop exception']"
546740.0,"['first line', 'build id', 'line org', 'lang nullpointerexception', 'util sorting']"
546883.0,"['close reopen', 'save close', 'new element', 'new connection', 'problem thanks']"
546970.0,"['ws work', 'ws gtk', 'gtk gtk', 'style updated', 'fri may']"
547085.0,"['especially bad', 'checkbox restart', 'attached screenshot', 'background color', 'general appearance']"
547090.0,"['workspace run', 'save actions', 'index size', 'actions workspace', 'size java']"
547131.0,"['bundle pool', 'documents dia', 'dia business', 'core bundle', 'illegal character']"
547202.0,"['successfully connects', 'works fine', 'actually connected', 'instance fine', 'present instance']"
547378.0,"['text reconcile', 'eclipse jface', 'eclipse core', 'eclipse jdt', 'core reconcile']"
547383.0,"['jobs worker', 'error log', 'following warnings', 'still present', 'log shows']"
547413.0,"['plugin works', 'works fine', 'done successfully', 'install new', 'anything new']"
547441.0,"['attachment stacks', 'quite annoying', 'created attachment', 'occasional ui', 'right click']"
547544.0,"['looks like', 'debug hover', 'org eclipse', 'current workspace', 'eclipse ui']"
548367.0,"['api tools', 'workspace api', 'arch error', 'osgi arch', 'eclipse update']"
548467.0,"['details error', 'generating details', 'mylyn hudson', 'commons identity', 'mylyn versions']"
548555.0,"['begin entry', 'entry org', 'stack java', 'cc stack', 'frequently produces']"
548605.0,"['scrolling vertically', 'vertically temporarily', 'hotspot bit', 'se runtime', 'temporarily fixes']"
548620.0,"['created attachment', 'cross compiler', 'gcc cross', 'egit git', 'components installed']"
548686.0,"['java version', 'version java', 'product keyring', 'event event', 'invoking code']"
548701.0,"['get past', 'eclipse jdt', 'eclipse text', 'create aforementioned', 'seems abandoned']"
548786.0,"['long names', 'window long', 'oracle jdk', 'editor window', 'text editor']"
549188.0,"['java module', 'lang thread', 'reliably reproducible', 'created attachment', 'compiler error']"
549227.0,"['deafult decompiler', 'severity error', 'decompiler editor', 'initialized severity', 'decompiler util']"
549268.0,"['mon jul', 'editor init', 'exception stack', 'java vendor', 'java version']"
550146.0,"['io io', 'double click', 'java io', 'lib repository', 'navigator extensions']"
550163.0,"['undesired behavior', 'path location', 'think something', 'resource path', 'always free']"
550210.0,"['jobs worker', 'internal jobs', 'eclipse jgit', 'lang nullpointerexception', 'jgit version']"
550429.0,"['workbench swt', 'swt display', 'task focused', 'swt widgets', 'eclipse task']"
550440.0,"['new part', 'working without', 'still working', 'without issues', 'renders eclipse']"
550794.0,"['product version', 'version build', 'override public', 'contains one', 'java version']"
550801.0,"['lookup compilation', 'html compilation', 'compilation failure', 'failure compilation', 'execute goal']"
551152.0,"['lang throwable', 'sun nio', 'java working', 'working sets', 'constantly ui']"
551411.0,"['code however', 'gui affecting', 'logging system', 'practice since', 'variable data']"
551478.0,"['versioned history', 'ui severity', 'internal ui', 'eclipse ui', 'dom block']"
551546.0,"['tests pom', 'resolve dependencies', 'resolution troubleshooting', 'requires org', 'maven using']"
551610.0,"['stopping indexer', 'internal core', 'reproducible code', 'using master', 'core dom']"
551654.0,"['core databinding', 'widgets display', 'eclipse committers', 'pom editor', 'provisional style']"
551677.0,"['r prio', 'bytes allocated', 'state r', 'ui texteditor', 'widgets control']"
551774.0,"['core runtime', 'eclipse core', 'mode select', 'lang reflect', 'fully provisioned']"
551911.0,"['already tried', 'remained attached', 'problem remained', 'eclipse console', 'following problem']"
552084.0,"['server release', 'id action', 'version org', 'versions linux', 'action diff']"
552187.0,"['labels displayed', 'save close', 'sample model', 'summer emf', 'content tree']"
552250.0,"['ui bundles', 'activator java', 'java error', 'workbench java', 'bundles org']"
552316.0,"['views including', 'name linux', 'os name', 'existing expression', 'press tab']"
552477.0,"['eclipse jface', 'eclipse swt', 'string char', 'jface operation', 'upon save']"
552500.0,"['smart enough', 'mail address', 'surely affects', 'eclipse committers', 'settings page']"
552536.0,"['run maven', 'resolution troubleshooting', 'please read', 'jdt pom', 'pom xml']"
552563.0,"['thread stack', 'application workbench', 'equinox launcher', 'workbench swt', 'method invoke']"
552757.0,"['stand alone', 'zip incomplete', 'call hierarchy', 'always disappeared', 'problem always']"
552950.0,"['link link', 'link settext', 'settext link', 'jdt internal', 'patch c']"
552973.0,"['full log', 'created attachment', 'e adding', 'adding vmargs', 'initialized caused']"
558342.0,"['jface text', 'entry java', 'text source', 'equinox launcher', 'monitor entry']"
558413.0,"['osgi services', 'core combines', 'eclipse mylyn', 'marketplace contributes', 'ms delay']"
558447.0,"['compatibility compatibility', 'swt widgets', 'new exceptions', 'property tester', 'util lambda']"
558725.0,"['startup start', 'prio tid', 'tips prio', 'tips startup', 'tips ide']"
558782.0,"['time one', 'one apply', 'numbers remains', 'openjdk version', 'version openjdk']"
558871.0,"['java problem', 'java org', 'line java', 'location type', 'error description']"
559038.0,"['trace entry', 'java lang', 'lookup scope', 'different bug', 'eclipse jdt']"
559129.0,"['ui workbench', 'org swt', 'internal workbench', 'workbench swt', 'ui internal']"
559132.0,"['java vendor', 'workspace scope', 'corporation bootloader', 'scope checkbox', 'id java']"
559240.0,"['lang classloader', 'main note', 'runner main', 'actually class', 'sun misc']"
559404.0,"['ide application', 'application ide', 'cocoa os', 'widgets widget', 'widgets canvas']"
559542.0,"['presentation presentation', 'source source', 'text presentation', 'source projection', 'prio cpu']"
559553.0,"['ui workbench', 'en us', 'workbench error', 'nl en', 'eclipse ui']"
559626.0,"['equinox internal', 'freeze monitor', 'internal gtk', 'ui internal', 'eclipse equinox']"
559849.0,"['internal compiler', 'compiler process', 'exception index', 'compiler compiler', 'main java']"
559900.0,"['core contexts', 'editor window', 'source source', 'lang integer', 'window shows']"
559922.0,"['project selection', 'org connectors', 'connectors plexus', 'selection page', 'setup file']"
560396.0,"['org eclipse', 'widgets display', 'eclipse swt', 'core dom', 'eclipse wst']"
560417.0,"['runtime adaptor', 'core runtime', 'runtime internal', 'main invoke', 'method invoke']"
560791.0,"['lang nullpointerexception', 'compiler lookup', 'org eclipse', 'class x', 'eclipse jdt']"
560796.0,"['using build', 'id create', 'jface commands', 'build id', 'jdt internal']"
560809.0,"['patterns large', 'large java', 'large file', 'test system', 'preferences current']"
560811.0,"['records public', 'offset length', 'class c', 'public class', 'internal ui']"
560836.0,"['eclipse jdt', 'jdt ui', 'model rename', 'workspace run', 'jdt core']"
561427.0,"['bug report', 'smaller scale', 'panel mentioned', 'development situation', 'minute intervals']"
561602.0,"['eclipse ui', 'framework equinox', 'internal framework', 'eclipse gives', 'app eclipse']"
561755.0,"['created attachment', 'completed ok', 'cucumber runner', 'executing runner', 'section please']"
561837.0,"['grid grid', 'widgets display', 'wb core', 'core tools', 'command execute']"
561847.0,"['different key', 'open type', 'type open', 'type action', 'window system']"
562216.0,"['developers version', 'lambda run', 'large project', 'eclipse version', 'version build']"
562258.0,"['commented days', 'would like', 'demo picture', 'process demo', 'like idea']"
562425.0,"['git repositories', 'workbench swt', 'repository repositories', 'repositories view', 'swt widgets']"
562435.0,"['index index', 'core index', 'eclipse core', 'ui editor', 'eclipse php']"
562437.0,"['u apr', 'u please', 'plugin org', 'ui progress', 'progress ui']"
562485.0,"['progress progress', 'jface dialogs', 'jface commands', 'dialogs progress', 'jdt ui']"
562561.0,"['packages types', 'projects packages', 'browsing packages', 'swt part', 'tabs project']"
562682.0,"['end success', 'framework testsuite', 'framework testcase', 'junit framework', 'java end']"
562812.0,"['reach particular', 'core runtime', 'nice step', 'eclipse core', 'particular state']"
562952.0,"['gain access', 'eclipse creates', 'object creation', 'takes place', 'bug cgi']"
563000.0,"['action statusline', 'worker run', 'statusline subtask', 'used standard', 'jobs worker']"
563302.0,"['nls nls', 'git blame', 'nls translation', 'loading translation', 'blame blame']"
563303.0,"['search matching', 'java lang', 'method may', 'without checking', 'internal core']"
563392.0,"['exception org', 'follwoing exception', 'equinox internal', 'runtime internal', 'internal app']"
563413.0,"['ide application', 'widget error', 'runtime adaptor', 'widgets widget', 'core runtime']"
563441.0,"['error popup', 'internal error', 'springframework boot', 'error log', 'org springframework']"
563474.0,"['databinding observable', 'observable realm', 'reflect method', 'swt widgets', 'lang reflect']"
563502.0,"['bundle get', 'follows dependency', 'bundle failed', 'jgit internal', 'internal jgit']"
563599.0,"['ui contexts', 'contexts window', 'ui internal', 'ui navigate', 'java editor']"
563750.0,"['swt swt', 'renderers swt', 'swt error', 'initially hidden', 'swt widgets']"
563994.0,"['eclipse core', 'core contexts', 'app eclipse', 'core di', 'core commands']"
564552.0,"['would decrease', 'currently jface', 'decrease immensely', 'children sizes', 'jface would']"
564605.0,"['javax xml', 'exception stack', 'error javax', 'stack trace', 'builder validation']"
564651.0,"['gdb debugger', 'c gdb', 'simplest fix', 'file home', 'gtk cdt']"
564856.0,"['internal adaptor', 'adaptor eclipse', 'runtime adaptor', 'ui internal', 'internal ui']"
564867.0,"['lang reflect', 'trace entry', 'workbench lambda', 'java lang', 'stack trace']"
564912.0,"['eclipse ui', 'error occurs', 'error consistently', 'finished installing', 'described error']"
565351.0,"['location home', 'frame c', 'true ea', 'clean true', 'snapshot failure']"
565458.0,"['enable preview', 'preview features', 'core dom', 'eclipse jdt', 'org eclipse']"
565973.0,"['edit files', 'looses things', 'utterly frustrating', 'get modal', 'administrative work']"
566143.0,"['entry org', 'org eclipse', 'class org', 'add import', 'auto add']"
566153.0,"['package rcp', 'tue aug', 'cocoa arch', 'keyring users', 'rcp product']"
566241.0,"['framework testsuite', 'delete c', 'internal runners', 'java base', 'base java']"
566687.0,"['opened models', 'src org', 'models loaded', 'instance models', 'consequently models']"
566688.0,"['solutions stop', 'stop caching', 'still referenced', 'tree editor', 'editor contributing']"
566941.0,"['refactoring refactoring', 'observable realm', 'ui refactoring', 'databinding observable', 'workbench swt']"
567114.0,"['source correctly', 'correctly included', 'resolve things', 'source bundles', 'included even']"
567182.0,"['plugins org', 'org eclipse', 'copy java', 'bundle org', 'runtime environment']"
567204.0,"['process monitor', 'window preferences', 'sysinternals process', 'opening window', 'preferences java']"
567316.0,"['window system', 'contexts window', 'startups message', 'open type', 'type open']"
567430.0,"['swt widgets', 'eclipse swt', 'renderers swt', 'osgi framework', 'workbench swt']"
567498.0,"['window window', 'jdt ui', 'session data', 'click ok', 'ok error']"
567511.0,"['string intern', 'show string', 'resources resource', 'internal resources', 'eclipse jdt']"
567583.0,"['offset count', 'filter filter', 'compiler parser', 'filter null', 'internal compiler']"
567613.0,"['new instance', 'launch configuration', 'eclipse toolbar', 'toolbar buttons', 'launch product']"
567686.0,"['program files', 'building javax', 'jdk jdk', 'reach outside', 'c program']"
567795.0,"['diagnose diagnose', 'parser diagnose', 'shows eclipse', 'mon oct', 'ast method']"
567914.0,"['maven cleaning', 'updating maven', 'maven project', 'class hi', 'things notably']"
567947.0,"['complete mess', 'ide restart', 'native launcher', 'compatible eclipse', 'post update']"
567967.0,"['ws nl', 'eclipse ws', 'os ws', 'arch ws', 'ws arch']"
568127.0,"['compatibility compatibility', 'java lang', 'tabbed tabbed', 'internal compatibility', 'util uri']"
568140.0,"['internal ui', 'core dom', 'core internal', 'core runtime', 'diagnose diagnose']"
568178.0,"['eclipse core', 'jdt core', 'build errors', 'core internal', 'stack java']"
568335.0,"['details org', 'trace org', 'plugin org', 'stack trace', 'widget send']"
568388.0,"['loglevel verbose', 'log loglevel', 'eclipse data', 'value without', 'pde scripts']"
568669.0,"['discussion net', 'javax net', 'net ssl', 'user products', 'setup build']"
568724.0,"['broken editor', 'parser parser', 'parser diagnose', 'diagnose diagnose', 'internal core']"
568750.0,"['console view', 'ui internal', 'internal workbench', 'jface text', 'invoke org']"
568804.0,"['log file', 'attached log', 'attachment log', 'weirdly enough', 'red bar']"
568806.0,"['internal compiler', 'compiler parser', 'compiler ast', 'installation afaik', 'jdt internal']"
568927.0,"['line arguments', 'specific contexts', 'ws gtk', 'build id', 'true null']"
569164.0,"['mac os', 'installed features', 'ide installed', 'product eclipse', 'debug mode']"
569298.0,"['java lang', 'two problems', 'lang nullpointerexception', 'util stream', 'return value']"
570395.0,"['jvm thread', 'older versions', 'developers version', 'thread dump', 'showing hierarchy']"
570426.0,"['eclipse core', 'adaptor eclipse', 'eclipse swt', 'app eclipse', 'work data']"
570515.0,"['c temp', 'profile c', 'target c', 'compiler util', 'jdt compiler']"
570516.0,"['modular target', 'source modular', 'target profile', 'profile c', 'java nio']"
570777.0,"['core manipulation', 'manipulation core', 'jdt core', 'ui save', 'object wait']"
571020.0,"['tree items', 'hoping someone', 'swt tree', 'tree seem', 'get routinely']"
571138.0,"['staging staging', 'equinox launcher', 'internal staging', 'equinox internal', 'method invoke']"
571144.0,"['lang interrupted', 'java base', 'base java', 'java util', 'util concurrent']"
571286.0,"['protocol family', 'address family', 'xml java', 'client execute', 'performing director']"
571506.0,"['dialogs progress', 'internal utilities', 'ui progress', 'progress ui', 'swt custom']"
571597.0,"['actions save', 'gets asked', 'overwrite query', 'flag appears', 'much doubt']"
571991.0,"['osgi tests', 'osgi internal', 'eclipse osgi', 'global policy', 'using global']"
572698.0,"['base jdk', 'util iterator', 'util stream', 'java base', 'base java']"
572936.0,"['observable realm', 'eclipse debug', 'java version', 'version java', 'org eclipse']"
572981.0,"['also compiles', 'source feature', 'feature group', 'error shown', 'completion also']"
572998.0,"['swt swt', 'execute runnable', 'system information', 'information java', 'eclipse swt']"
573038.0,"['never faced', 'start eclipse', 'graphics card', 'frame drop', 'gb ram']"
573091.0,"['log shows', 'transport transport', 'internal components', 'error log', 'worker run']"
573217.0,"['widgets event', 'unhandled event', 'runtime internal', 'internal app', 'event loop']"
573576.0,"['lang error', 'java lang', 'realm run', 'observable realm', 'workbench lambda']"
573837.0,"['arguments product', 'message unhandled', 'jface dialogs', 'widgets event', 'command line']"
574145.0,"['test eclipse', 'eclipse ant', 'ant eclipse', 'jarsigner returned', 'ant internal']"
574315.0,"['main methods', 'compiler ast', 'private github', 'constantly getting', 'last case']"
574468.0,"['clean build', 'forced clean', 'information already', 'anymore anyhow', 'tools java']"
574501.0,"['ui ui', 'version ea', 'ui texteditor', 'realm run', 'ea java']"
574714.0,"['bad major', 'unit test', 'error bad', 'lang classloader', 'java lang']"
574800.0,"['methods calling', 'save changes', 'internal texteditor', 'ui internal', 'line save']"
575374.0,"['pde extras', 'get rid', 'work like', 'got merged', 'pde working']"
575420.0,"['created image', 'editor preferences', 'image new', 'new image', 'graphics image']"
575464.0,"['usually created', 'e g', 'somewhat normal', 'future release', 'resolution support']"
575472.0,"['webbrowser evaluate', 'browser evaluate', 'webkit evaluate', 'completed note', 'browser webbrowser']"
575532.0,"['apps demos', 'command line', 'foundation bootloader', 'data c', 'product data']"
575865.0,"['country us', 'us java', 'actions workspace', 'eclipse eclipse', 'environment line']"
576050.0,"['extension factory', 'path separator', 'opens java', 'file separator', 'separator file']"
576061.0,"['lines install', 'eclipse lines', 'installation plugin', 'launcher added', 'install launcher']"
576089.0,"['lang nullpointerexception', 'field id', 'eclipse jdt', 'read field', 'compiler ast']"
576267.0,"['hover stack', 'hover internal', 'text hover', 'ast switch', 'java hover']"
576269.0,"['vendor oracle', 'oracle corporation', 'internal compiler', 'compiler ast', 'compiler flow']"
576832.0,"['target definition', 'suite commons', 'jdt feature', 'satisfy dependency', 'resolve target']"
576915.0,"['commands command', 'core commands', 'compare compare', 'commands internal', 'client project']"
577100.0,"['shortest row', 'row line', 'tried downloading', 'file represented', 'sample file']"
577504.0,"['info mixed', 'bin java', 'openjdk bit', 'gtk arch', 'mixed mode']"
577551.0,"['new issue', 'id modeling', 'z archived', 'classification eclipse', 'searching gitlab']"
577562.0,"['go searching', 'go back', 'class top', 'workers also', 'super class']"
577701.0,"['xml feature', 'product org', 'eclipse products', 'eclipse tm', 'eclipse feature']"
577737.0,"['bug introduced', 'editor enter', 'org eclipse', 'text editor', 'short line']"
577886.0,"['tab click', 'welcome tab', 'error occurs', 'compiler error', 'compiler compiler']"
577944.0,"['core runtime', 'runtime adaptor', 'runtime internal', 'eclipse core', 'core databinding']"
521425.0,"['internal ui', 'ui internal', 'ui texteditor', 'earlier versions', 'rendered unusable']"
536561.0,"['widgets display', 'exception java', 'exception stack', 'commands command', 'internal app']"
537545.0,"['jdt versioning', 'versioning plugin', 'ide installed', 'finally clause', 'eclipse jdt']"
539111.0,"['en us', 'egit r', 'data eclipse', 'exception stack', 'product exception']"
541149.0,"['pde ui', 'ui pde', 'ui editor', 'ui thread', 'ui load']"
569015.0,"['return always', 'installed features', 'details product', 'ide installed', 'configuration details']"
571257.0,"['workbench lambda', 'jsp file', 'opened windows', 'workbench swt', 'widgets display']"
577030.0,"['compliance level', 'eclipse everything', 'everything works', 'attached image', 'see attached']"
522046.0,"['ui startup', 'startup startup', 'early startup', 'ui message', 'ui internal']"
515495.0,"['updating maven', 'installed features', 'runtime path', 'import maven', 'details product']"
516405.0,"['internal workbench', 'eclipse jface', 'reaction search', 'unhandled event', 'php perspective']"
518531.0,"['tree thanks', 'current project', 'thanks configuration', 'least sorted', 'installed features']"
521076.0,"['editors text', 'reflect method', 'eclipse wst', 'lang nullpointerexception', 'nullpointerexception try']"
529944.0,"['jdt versioning', 'scope test', 'versioning plugin', 'configuration details', 'test configuration']"
530573.0,"['jdt versioning', 'eclipse jdt', 'versioning plugin', 'eclipse platform', 'configured column']"
533139.0,"['enforce start', 'ui internal', 'ui services', 'swt created', 'often facing']"
534648.0,"['plug ins', 'take precedence', 'modern java', 'assist plug', 'content assist']"
535607.0,"['spring eclipse', 'eclipse platform']"
536210.0,"['configuration details', 'details product', 'jar files', 'open type', 'screenshot attached']"
536275.0,"['stack overflow', 'view updates', 'technical part', 'input java', 'history view']"
